discharge [m3/s]	.	..	...
YYYY	MM	DD	HH
YYYY	MM	DD	HH
YYYY	MM	DD	HH
YYYY	MM	DD	HH	4	9	2	73	11	10	78	90	58	96	3	1	12	13	15	16	45
2000	5	15	0	1650	424	1939	233.3	76.85	174.18	851.63	1349.78	1685.75	1614.78	1983.6	1746.64	64.78	122.5	84.37	115.42	265.43
2000	5	16	0	2218	389	1832	231.5	76.51	172.47	768.19	1349.78	1685.75	1581.83	1834.91	1746.64	64.78	122.5	83.46	114.72	262.92
2000	5	17	0	1630	397	1884	229.7	75.82	167.4	831.64	1349.78	1685.75	1555.78	2029.28	1888.65	64.04	121	82.55	114.72	260.41
2000	5	18	0	1610	398	1974	226.1	74.8	164.05	903.93	1327.75	1685.75	1568.77	2153.54	1908.01	64.04	121	82.55	114.01	257.9
2000	5	19	0	1590	445	2002	222.6	73.44	164.05	924.18	1276.98	1678.26	1568.77	2185.16	1937.24	61.13	119.5	81.64	114.01	256.64
2000	5	20	0	1460	190	1874	222.6	72.43	162.39	928.24	1262.65	1655.85	1549.31	2201.05	1956.84	61.13	118	80.74	113.31	254.13
2000	5	21	0	1550	449	1759	219	71.76	160.74	940.43	1313.15	1618.74	1536.43	2185.16	1908.01	61.13	118	79.84	113.31	252.88
2000	5	22	0	1540	384	1872	215.5	71.42	159.09	887.79	1342.42	1603.98	1517.24	1923.46	1802.77	60.41	118	78.94	113.31	250.37
2000	5	23	0	1520	299	1869	215.5	71.09	157.45	811.73	1357.16	1633.55	1498.21	1719.95	1821.68	60.41	116.5	78.05	113.31	249.11
2000	5	24	0	1510	317	1892	215.5	70.42	154.19	875.71	1364.56	1670.78	1491.9	1983.6	1869.4	59.69	113.5	76.27	113.31	246.61
2000	5	25	0	1500	301	1855	213.7	69.76	154.19	912.02	1349.78	1685.75	1510.88	2232.99	1898.32	59.69	115	76.27	112.6	245.35
2000	5	26	0	1480	235	1856	212	69.1	152.57	932.3	1291.4	1693.25	1530.02	2201.05	1888.65	58.27	113.5	76.27	112.6	244.1
2000	5	27	0	1450	412	1869	210.2	68.44	150.96	924.18	1284.18	1670.78	1549.31	2201.05	1869.4	58.27	113.5	76.27	112.6	242.85
2000	5	28	0	1450	451	1667	208.5	67.78	149.36	928.24	1305.88	1618.74	1562.27	2232.99	1888.65	59.69	115	76.27	112.6	241.59
2000	5	29	0	1450	328	1927	205	67.78	147.76	924.18	1327.75	1611.35	1536.43	1983.6	1755.93	58.27	115	76.27	112.6	240.34
2000	5	30	0	1450	308	2067	205	67.13	147.76	807.76	1335.07	1633.55	1498.21	1834.91	1765.25	58.27	113.5	76.27	112.6	240.34
2000	5	31	0	1440	293	1970	205	66.48	146.17	903.93	1335.07	1655.85	1491.9	2075.47	1831.18	59.69	112	76.27	112.6	239.09
2000	6	1	0	1430	398	1960	205	65.18	146.17	916.07	1327.75	1663.31	1491.9	2044.62	1850.24	59.69	112	75.39	112.6	237.84
2000	6	2	0	1410	361	2824	201.5	64.54	144.59	899.89	1276.98	1663.31	1517.24	2075.47	1927.47	59.69	113.5	75.39	111.9	237.84
2000	6	3	0	1430	355	1819	199.8	63.9	143.02	940.43	1276.98	1640.97	1542.86	2044.62	1937.24	58.98	109	74.51	111.9	236.58
2000	6	4	0	1430	346	1608	198.1	63.26	141.45	940.43	1298.63	1603.98	1542.86	1983.6	1879.01	58.27	109	74.51	111.19	235.33
2000	6	5	0	1430	212	1900	198.1	62.63	138.34	859.64	1298.63	1589.26	1517.24	1953.42	1793.36	58.27	109	74.51	111.19	234.08
2000	6	6	0	1430	311	1886	194.7	62.31	138.34	783.98	1313.15	1603.98	1485.61	1834.91	1774.59	58.27	106	74.51	110.49	232.83
2000	6	7	0	1430	300	1859	191.2	61.99	136.8	879.73	1313.15	1618.74	1479.34	1923.46	1831.18	58.27	104.5	74.51	110.49	232.83
2000	6	8	0	1420	293	1922	187.8	61.36	135.26	899.89	1284.18	1626.14	1485.61	2075.47	1859.8	57.57	104.5	74.51	110.49	231.58
2000	6	9	0	1410	243	2545	187.8	60.74	135.26	895.86	1234.2	1618.74	1485.61	2044.62	1850.24	57.57	104.5	65.91	110.49	231.58
2000	6	10	0	1380	408	1754	187.8	60.74	133.74	891.82	1234.2	1589.26	1504.54	1923.46	1859.8	56.87	103	65.91	110.49	231.58
2000	6	11	0	1370	218	1695	184.5	60.11	132.22	916.07	1262.65	1545.4	1498.21	1776.99	1802.77	56.87	103	65.91	110.49	230.33
2000	6	12	0	1370	298	2699	184.5	59.49	132.22	823.67	1276.98	1538.13	1479.34	1608.56	1691.39	56.87	103	65.91	110.49	230.33
2000	6	13	0	1360	312	1872	184.5	58.87	129.2	744.61	1269.81	1567.28	1423.65	1527.36	1728.12	55.48	101.56	65.91	110.49	229.08
2000	6	14	0	1360	322	1894	184.5	58.87	129.2	843.62	1276.98	1581.92	1429.77	1636.07	1850.24	54.1	103	65.91	109.78	229.08
2000	6	15	0	1340	225	1880	184.5	58.25	127.7	891.82	1241.28	1581.92	1454.41	1893.72	1898.32	48.75	101.56	65.91	109.78	227.83
2000	6	16	0	1330	425	1871	181.1	57.64	126.21	903.93	1185.12	1574.59	1473.08	2029.28	1879.01	47.44	101.56	65.91	109.78	227.83
2000	6	17	0	1320	266	1834	179.5	57.02	126.21	907.98	1178.18	1530.87	1460.62	2075.47	1879.01	47.44	98.68	65.91	110.49	226.58
2000	6	18	0	1320	223	1725	177.8	56.72	124.72	903.93	1227.13	1509.17	1454.41	2106.53	1821.68	47.44	98.68	65.91	109.78	226.58
2000	6	19	0	1320	303	1887	177.8	56.41	123.25	851.63	1262.65	1480.4	1429.77	1864.2	1728.12	46.16	98.68	64.24	109.08	225.33
2000	6	20	0	1320	143	1975	176.1	55.81	121.78	744.61	1262.65	1523.62	1393.31	1608.56	1793.36	46.16	97.24	64.24	109.08	225.33
2000	6	21	0	1320	430	1976	176.1	55.5	121.78	847.62	1262.65	1559.97	1387.3	1820.35	1879.01	46.16	97.24	64.24	109.08	225.33
